timestamp,close,high,low,n,open,volume,vw
2024-09-19 17:00:00+00:00,243.66,243.99,242.14,1336,242.705,93637,243.327733
2024-09-19 18:00:00+00:00,242.89,244.24,242.15,1566,243.63,107845,243.404321
2024-09-19 19:00:00+00:00,243.92,244.0,241.79,2530,242.8,202699,243.003466
2024-09-20 13:00:00+00:00,239.39,243.94,238.75,1920,243.24,153926,240.782106
2024-09-20 14:00:00+00:00,238.12,240.15,237.57,2541,239.59,207073,238.88104
2024-09-20 15:00:00+00:00,239.695,240.335,235.93,2405,238.01,175999,238.231545
2024-09-20 16:00:00+00:00,238.76,240.7,238.65,1445,239.82,103847,239.625307
2024-09-20 17:00:00+00:00,238.45,239.35,238.01,1107,239.04,70725,238.633114
2024-09-20 18:00:00+00:00,238.595,238.65,237.48,1285,238.36,80380,237.991296
2024-09-20 19:00:00+00:00,238.33,240.58,237.97,2442,238.56,151921,239.198296
2024-09-23 12:00:00+00:00,242.6,242.6,242.6,1,242.6,100,242.6
2024-09-23 13:00:00+00:00,247.0,247.93,241.98,1527,242.535,134404,245.82463
2024-09-23 14:00:00+00:00,248.46,249.355,245.97,1587,246.97,122469,247.831513
2024-09-23 15:00:00+00:00,249.63,250.0,247.42,1222,248.47,91843,248.639802
2024-09-23 16:00:00+00:00,248.51,249.695,247.33,931,249.65,62427,248.407831
2024-09-23 17:00:00+00:00,248.69,248.75,247.47,521,248.35,35727,248.033444
2024-09-23 18:00:00+00:00,248.85,249.39,248.51,779,248.92,54516,248.987509
2024-09-23 19:00:00+00:00,249.99,250.0,248.275,1593,248.84,151832,249.474082
2024-09-24 12:00:00+00:00,254.5,254.5,254.5,3,254.5,250,254.5
2024-09-24 13:00:00+00:00,256.3,257.07,251.32,2444,254.08,192370,254.877559
2024-09-24 14:00:00+00:00,253.15,256.02,249.3,4034,255.98,293959,252.221499
2024-09-24 15:00:00+00:00,251.94,254.295,251.49,2371,253.17,169035,252.98159
2024-09-24 16:00:00+00:00,251.49,253.2,251.23,1173,252.19,78723,252.250198
2024-09-24 17:00:00+00:00,252.55,252.75,251.42,859,251.47,63551,252.346149
2024-09-24 18:00:00+00:00,252.77,253.13,251.8,984,252.575,74769,252.661756
2024-09-24 19:00:00+00:00,254.27,254.54,252.42,1606,252.81,106273,253.552573
2024-09-24 20:00:00+00:00,254.7,255.1,254.34,8,254.46,612,254.633333
2024-09-25 13:00:00+00:00,255.45,256.31,252.32,1845,252.625,154231,254.338073
2024-09-25 14:00:00+00:00,255.09,256.39,254.23,2311,255.82,189363,254.986797
2024-09-25 15:00:00+00:00,256.24,256.33,253.96,1378,254.92,85910,255.145862
2024-09-25 16:00:00+00:00,255.17,256.855,254.515,1055,256.24,75258,255.66503
2024-09-25 17:00:00+00:00,255.86,256.305,254.46,1006,254.95,69241,255.559466
2024-09-25 18:00:00+00:00,255.98,256.39,255.12,634,256.03,52550,255.967326
2024-09-25 19:00:00+00:00,257.0,257.01,255.88,1594,255.965,96060,256.457693
2024-09-26 12:00:00+00:00,262.0,262.0,262.0,1,262.0,100,262.0
2024-09-26 13:00:00+00:00,260.07,261.55,258.37,1215,260.62,98933,259.7378
2024-09-26 14:00:00+00:00,251.97,260.4,251.59,2517,260.185,177355,256.416061
2024-09-26 15:00:00+00:00,255.51,255.72,251.63,1268,251.63,81637,253.787058
2024-09-26 16:00:00+00:00,253.98,255.8,253.82,939,255.14,45509,254.86138
2024-09-26 17:00:00+00:00,253.56,254.485,252.43,925,253.765,51123,253.331813
2024-09-26 18:00:00+00:00,253.755,254.72,253.565,1121,253.565,66094,254.068882
2024-09-26 19:00:00+00:00,254.125,254.34,252.69,1574,253.63,94751,253.667728
2024-09-26 20:00:00+00:00,254.4,254.4,254.03,2,254.03,200,254.215
2024-09-27 13:00:00+00:00,256.77,259.35,255.65,803,257.33,65848,257.788252
2024-09-27 14:00:00+00:00,256.01,257.18,254.29,950,256.825,61633,255.64867
2024-09-27 15:00:00+00:00,258.56,259.27,255.105,1088,255.87,76237,257.170591
2024-09-27 16:00:00+00:00,258.84,259.84,257.88,1248,258.68,85255,258.847211
2024-09-27 17:00:00+00:00,260.13,260.25,258.21,713,259.005,46940,259.402047
2024-09-27 18:00:00+00:00,259.79,260.29,258.22,832,260.07,50427,259.433281
2024-09-27 19:00:00+00:00,260.44,260.675,259.22,1955,259.3,123563,260.201702
2024-09-27 20:00:00+00:00,260.39,260.39,260.39,1,260.39,100,260.39
2024-09-30 13:00:00+00:00,262.99,264.74,258.36,1504,259.055,120150,262.65956
2024-09-30 14:00:00+00:00,257.6,264.27,256.95,3367,262.92,219418,259.860457
2024-09-30 15:00:00+00:00,259.71,260.33,256.93,1605,257.45,111323,258.607243
2024-09-30 16:00:00+00:00,259.505,261.415,259.42,935,260.38,59002,260.539246
2024-09-30 17:00:00+00:00,260.08,260.195,258.36,824,259.385,50199,259.150822
2024-09-30 18:00:00+00:00,258.29,260.25,255.92,1395,260.25,117244,257.736326
2024-09-30 19:00:00+00:00,261.68,261.85,257.81,2052,258.125,148883,259.82943
2024-10-01 13:00:00+00:00,256.42,263.95,256.04,909,262.73,66312,259.354006
2024-10-01 14:00:00+00:00,253.105,257.49,248.745,2000,256.255,141900,252.503022
